Time:
56.947676878: Joint 0: 34.303001403808594; Joint 1: 71.1181411743164; Joint 2: 199.4728240966797; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.951670402: Joint 0: 34.303001403808594; Joint 1: 71.19114685058594; Joint 2: 201.3142547607422; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.955646325: Joint 0: 34.303001403808594; Joint 1: 71.26362609863281; Joint 2: 203.15655517578125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.959642362: Joint 0: 34.303001403808594; Joint 1: 71.33560180664062; Joint 2: 204.9996337890625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.963639238: Joint 0: 34.303001403808594; Joint 1: 71.40707397460938; Joint 2: 206.8436279296875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.967610971: Joint 0: 34.303001403808594; Joint 1: 71.47804260253906; Joint 2: 208.68833923339844; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.971601142: Joint 0: 34.303001403808594; Joint 1: 71.54852294921875; Joint 2: 210.5338592529297; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.975601370: Joint 0: 34.303001403808594; Joint 1: 71.6185073852539; Joint 2: 212.38023376464844; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.979595731: Joint 0: 34.303001403808594; Joint 1: 71.68801879882812; Joint 2: 214.2274169921875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.983594282: Joint 0: 34.303001403808594; Joint 1: 71.75704193115234; Joint 2: 216.07530212402344; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.987607919: Joint 0: 34.303001403808594; Joint 1: 71.82555389404297; Joint 2: 217.92279052734375; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.991603957: Joint 0: 34.303001403808594; Joint 1: 71.89331817626953; Joint 2: 219.76385498046875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.995601671: Joint 0: 34.303001403808594; Joint 1: 71.96011352539062; Joint 2: 221.5911865234375; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
56.999598546: Joint 0: 34.303001403808594; Joint 1: 72.02566528320312; Joint 2: 223.39752197265625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.3597098: Joint 0: 34.303001403808594; Joint 1: 72.0897445678711; Joint 2: 225.1756591796875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.7594812: Joint 0: 34.303001403808594; Joint 1: 72.15211486816406; Joint 2: 226.9182586669922; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.11596716: Joint 0: 34.303001403808594; Joint 1: 72.2125473022461; Joint 2: 228.6180877685547; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.15590239: Joint 0: 34.303001403808594; Joint 1: 72.27082824707031; Joint 2: 230.26780700683594; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.19588791: Joint 0: 34.303001403808594; Joint 1: 72.32672882080078; Joint 2: 231.8601531982422; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.23585667: Joint 0: 34.303001403808594; Joint 1: 72.38004302978516; Joint 2: 233.3878173828125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.27584218: Joint 0: 34.303001403808594; Joint 1: 72.4305419921875; Joint 2: 234.8434295654297; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.31581094: Joint 0: 34.303001403808594; Joint 1: 72.4780502319336; Joint 2: 236.2197265625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.35579646: Joint 0: 34.303001403808594; Joint 1: 72.52232360839844; Joint 2: 237.50933837890625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.39576521: Joint 0: 34.303001403808594; Joint 1: 72.56319427490234; Joint 2: 238.70501708984375; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.43574235: Joint 0: 34.303001403808594; Joint 1: 72.60043334960938; Joint 2: 239.7993621826172; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.47571111: Joint 0: 34.303001403808594; Joint 1: 72.63384246826172; Joint 2: 240.78509521484375; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.51569663: Joint 0: 34.303001403808594; Joint 1: 72.6633071899414; Joint 2: 241.6573028564453; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.55570729: Joint 0: 34.303001403808594; Joint 1: 72.68901062011719; Joint 2: 242.42071533203125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.59565928: Joint 0: 34.303001403808594; Joint 1: 72.71124267578125; Joint 2: 243.08265686035156; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.63563642: Joint 0: 34.303001403808594; Joint 1: 72.73026275634766; Joint 2: 243.65025329589844; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.67560517: Joint 0: 34.303001403808594; Joint 1: 72.74633026123047; Joint 2: 244.13072204589844; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.71558231: Joint 0: 34.303001403808594; Joint 1: 72.75971221923828; Joint 2: 244.53143310546875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.75555945: Joint 0: 34.303001403808594; Joint 1: 72.77064514160156; Joint 2: 244.85940551757812; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.79554496: Joint 0: 34.303001403808594; Joint 1: 72.7793960571289; Joint 2: 245.12210083007812; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.83551371: Joint 0: 34.303001403808594; Joint 1: 72.78620147705078; Joint 2: 245.32669067382812; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.87552437: Joint 0: 34.303001403808594; Joint 1: 72.79131317138672; Joint 2: 245.48046875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.91548475: Joint 0: 34.303001403808594; Joint 1: 72.79497528076172; Joint 2: 245.59068298339844; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.95544512: Joint 0: 34.303001403808594; Joint 1: 72.79742431640625; Joint 2: 245.66445922851562; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.99544740: Joint 0: 34.303001403808594; Joint 1: 72.79891204833984; Joint 2: 245.7092742919922; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.103539940: Joint 0: 34.303001403808594; Joint 1: 72.7996826171875; Joint 2: 245.73228454589844; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.107538492: Joint 0: 34.303001403808594; Joint 1: 72.79995727539062; Joint 2: 245.7407989501953; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.111537882: Joint 0: 34.303001403808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.115515481: Joint 0: 34.30314636230469; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.119507328: Joint 0: 34.30415725708008; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.123506718: Joint 0: 34.306907653808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.127504432: Joint 0: 34.312259674072266; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.131501307: Joint 0: 34.32108688354492; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.135509078: Joint 0: 34.334251403808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.139498411: Joint 0: 34.35262680053711; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.143496963: Joint 0: 34.3770751953125; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.147493000: Joint 0: 34.408470153808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.151490714: Joint 0: 34.44767761230469; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.155490104: Joint 0: 34.49556350708008; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.159487818: Joint 0: 34.553001403808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.163488884: Joint 0: 34.62056350708008; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.167484921: Joint 0: 34.69767761230469; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.171484311: Joint 0: 34.783470153808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.175481187: Joint 0: 34.8770751953125; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.179478061: Joint 0: 34.97762680053711; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.183476613: Joint 0: 35.084251403808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.187476841: Joint 0: 35.19608688354492; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.191472879: Joint 0: 35.312259674072266; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.195470592: Joint 0: 35.431907653808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.199469144: Joint 0: 35.55415725708008; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.203465182: Joint 0: 35.67814636230469; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.207462895: Joint 0: 35.803001403808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.211476533: Joint 0: 35.9278564453125; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.215472571: Joint 0: 36.05184555053711; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.219470284: Joint 0: 36.174095153808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.223468836: Joint 0: 36.29374313354492; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.227466550: Joint 0: 36.409915924072266; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.231466778: Joint 0: 36.521751403808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.235462815: Joint 0: 36.62837600708008; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.239460529: Joint 0: 36.72892761230469; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.243458243: Joint 0: 36.822532653808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.247455118: Joint 0: 36.9083251953125; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.251453670: Joint 0: 36.98543930053711; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.255451384: Joint 0: 37.053001403808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.259440717: Joint 0: 37.11043930053711; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.263438430: Joint 0: 37.1583251953125; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.267461287: Joint 0: 37.197532653808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.271434696: Joint 0: 37.22892761230469; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.275433248: Joint 0: 37.25337600708008; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.279429285: Joint 0: 37.271751403808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.283427836: Joint 0: 37.284915924072266; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.287427226: Joint 0: 37.29374313354492; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.291424940: Joint 0: 37.299095153808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.295420139: Joint 0: 37.30184555053711; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.299418691: Joint 0: 37.3028564453125; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.303415566: Joint 0: 37.303001403808594; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5410766601562; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.307409928: Joint 0: 37.30315399169922; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.311405127: Joint 0: 37.30421447753906; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.315402003: Joint 0: 37.307098388671875; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.319421507: Joint 0: 37.31270980834961; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.323408326: Joint 0: 37.32196807861328; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.327398496: Joint 0: 37.33577346801758; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.331393696: Joint 0: 37.35504150390625; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.335393924: Joint 0: 37.38068389892578; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.339389961: Joint 0: 37.41360855102539; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.343387675: Joint 0: 37.4547233581543; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.347386227: Joint 0: 37.50494384765625; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.351383941: Joint 0: 37.56517791748047; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.355381654: Joint 0: 37.63633346557617; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.359382720: Joint 0: 37.719024658203125; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.363380434: Joint 0: 37.81263732910156; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.367381500: Joint 0: 37.916263580322266; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.371377538: Joint 0: 38.02899169921875; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.375374413: Joint 0: 38.1499137878418; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.379371288: Joint 0: 38.27811813354492; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.383368164: Joint 0: 38.412696838378906; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.387366715: Joint 0: 38.552734375; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.391363591: Joint 0: 38.69732666015625; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.395362981: Joint 0: 38.845558166503906; Joint 1: 72.80000305175781; Joint 2: 245.74200439453125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
